"","scan_date","first_seen","last_seen","total","size","times_submitted","harmless_votes","malicious_votes","positives","submission.submitter_country","additional_info.exiftool.FileType","additional_info.androguard.TargetSdkVersion","scans.Bkav.result","scans.Lionic.result","scans.ClamAV.result","scans.CMC.result","scans.CAT-QuickHeal.result","scans.McAfee.result","scans.ALYac.result","scans.Malwarebytes.result","scans.VIPRE.result","scans.Sangfor.result","scans.K7AntiVirus.result","scans.Alibaba.result","scans.K7GW.result","scans.Trustlook.result","scans.Arcabit.result","scans.Baidu.result","scans.Cyren.result","scans.SymantecMobileInsight.result","scans.Symantec.result","scans.ESET-NOD32.result","scans.TrendMicro-HouseCall.result","scans.Avast.result","scans.Cynet.result","scans.Kaspersky.result","scans.BitDefender.result","scans.NANO-Antivirus.result","scans.SUPERAntiSpyware.result","scans.MicroWorld-eScan.result","scans.Rising.result","scans.Ad-Aware.result","scans.Comodo.result","scans.F-Secure.result","scans.DrWeb.result","scans.Zillya.result","scans.TrendMicro.result","scans.McAfee-GW-Edition.result","scans.FireEye.result","scans.Emsisoft.result","scans.Ikarus.result","scans.Avast-Mobile.result","scans.Jiangmin.result","scans.Avira.result","scans.Antiy-AVL.result","scans.Kingsoft.result","scans.Gridinsoft.result","scans.Microsoft.result","scans.ViRobot.result","scans.ZoneAlarm.result","scans.GData.result","scans.BitDefenderFalx.result","scans.AhnLab-V3.result","scans.BitDefenderTheta.result","scans.TACHYON.result","scans.VBA32.result","scans.Zoner.result","scans.Tencent.result","scans.Yandex.result","scans.MAX.result","scans.MaxSecure.result","scans.Fortinet.result","scans.Panda.result","scans.Sophos.result","scans.Elastic.result","scans.AVG.result","scans.Cylance.result","scans.SentinelOne.result"
"65",2021-11-03 08:02:16,2015-02-06 17:44:14,2021-11-03 08:02:16,61,183459,11,0,0,31,"DE","ZIP",NA,NA,NA,NA,NA,"Android.Agent.AI","Artemis!E691EDCCA810",NA,NA,NA,"Malware.Android-Script.Save.62b2ccf4",NA,"Trojan:Android/Agent.aa1e7ba3","Trojan ( 0048d9101 )","Android.Malware.Trojan",NA,NA,"AndroidOS/Agent.T","Trojan:Premiumtext","Trojan.Gen.MBT","Android/TrojanSMS.Agent.JY",NA,"Android:Agent-EIC [Trj]","Malicious (score: 99)","HEUR:Trojan-SMS.AndroidOS.Agent.w",NA,"Trojan.Android.Agent.cwzgqr",NA,NA,NA,NA,"Malware@#1p2ei5ca3qo4c",NA,"Android.SmsSend.311.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.SendSMS","Android:Agent-EIC [Trj]","Trojan/AndroidOS.afty","ANDROID/SmsAgent.D.Gen","Trojan/Generic.ASMalwAD.19",NA,NA,"Trojan:AndroidOS/SendSMS.A!MTB",NA,"HEUR:Trojan-SMS.AndroidOS.Agent.w",NA,"Android.Riskware.Agent.XAB","Trojan/Android.SMSAgent.7981",NA,NA,NA,NA,"Trojan.Android.Agent.wa",NA,"malware (ai score=52)",NA,"Android/FakeInst.FZ!tr",NA,"Andr/SMSSend-J",NA,"Android:Agent-EIC [Trj]",NA,NA
"66",2021-11-03 00:28:10,2021-11-03 00:28:10,2021-11-03 00:28:10,60,2669106,1,0,0,19,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,NA,NA,NA,NA,NA
"67",2021-11-03 08:33:19,2021-11-03 08:33:19,2021-11-03 08:33:19,62,1956249,1,0,0,17,"US","ZIP",22,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,NA,"Artemis!D7F7CDE83DB8",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )",NA,NA,NA,NA,NA,NA,"a variant of Android/TrojanDropper.Agent.IXE",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Packed.55586",NA,NA,"Artemis",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen",NA,NA,NA,"Trojan:Script/Wacatac.B!ml",NA,NA,NA,"Android.Trojan.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.HVN!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
"68",2021-11-03 08:21:56,2021-11-03 08:21:56,2021-11-03 08:21:56,63,3758923,1,0,0,20,"CA","ZIP",29,NA,NA,NA,NA,"Elf.Trojan.A1679081","Artemis!34F4DE7847ED",NA,NA,NA,NA,NA,NA,"Trojan ( 005516e01 )",NA,NA,NA,"AndroidOS/Trojan.YTKP-0","AppRisk:Generisk",NA,"a variant of Android/Packed.Jiagu.D potentially unsafe",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.Wapron.dkj",NA,"Riskware.Android.Wapron.ixqzef",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Jiagu","Android:Evo-gen [Trj]",NA,"ANDROID/Wapron.HEUR.Gen",NA,NA,NA,"Program:AndroidOS/Multiverze",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.Wapron.dkj",NA,"Android.Adware.Epatroa.CB","PUP/Android.FLPrev.998878",NA,NA,NA,NA,"a.gray.sexpay.m","Trojan.Etecer.bV4DkR.37",NA,NA,"Riskware/PackagingUntrustworthyJiagu!Android",NA,NA,NA,NA,NA,NA
"69",2021-11-03 08:46:24,2021-11-03 08:46:24,2021-11-03 08:46:24,59,1998932,1,0,0,16,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!A155D6FBEFFE",NA,NA,NA,"Malware.Android-Script.Save.cbe1fd05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"a variant of Android/TrojanDownloader.Agent.JN",NA,"Android:Metasploit-Q [PUP]","Malicious (score: 99)","HEUR:HackTool.AndroidOS.Metasploit.j",NA,NA,NA,NA,NA,NA,NA,"Malware.ANDROID/Dldr.Agent.BI.Gen","Android.RemoteCode.6833",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Downloader.AndroidOS.Agent","Android:Metasploit-Q [PUP]",NA,"ANDROID/Dldr.Agent.BI.Gen",NA,NA,NA,NA,NA,"HEUR:HackTool.AndroidOS.Metasploit.j",NA,NA,"PUP/Android.Metasploit.373726",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.JN!tr",NA,NA,NA,"Android:Metasploit-Q [PUP]",NA,NA
"70",2021-11-03 07:55:40,2021-10-19 04:55:25,2021-11-03 07:55:40,62,6122862,2,0,1,23,"IT","ZIP",29,NA,"Trojan.AndroidOS.Bray.C!c",NA,NA,"Android.Agent.A5570","Artemis!A1DCD5D388AF",NA,NA,NA,NA,NA,"TrojanBanker:Android/Agent.39d2ceae","Trojan ( 00579dc81 )","Android.PUA.DebugKey",NA,NA,NA,"AdLibrary:Generisk","Trojan.Gen.MBT","a variant of Android/TrojanDropper.Agent.IYT",NA,NA,NA,"HEUR:Trojan-Banker.AndroidOS.Bray.pac",NA,"Trojan.Android.Mlw.jfsrpd",NA,NA,NA,NA,NA,"Malware.ANDROID/Dropper.FJKV.Gen","Android.Spy.4407",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Agent",NA,NA,"ANDROID/Dropper.FJKV.Gen",NA,NA,NA,"TrojanSpy:AndroidOS/Bray.A!MTB",NA,"HEUR:Trojan-Banker.AndroidOS.Bray.pac",NA,"Android.Trojan.InfoStealer.XY",NA,NA,NA,NA,NA,"a.privacy.emial.d",NA,"malware (ai score=79)",NA,"Android/Agent.IYT!tr",NA,"Andr/Xgen2-ZB",NA,NA,NA,NA
"71",2021-11-03 07:56:08,2017-11-18 01:30:57,2021-11-03 07:56:08,59,5904,4,0,0,23,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!100C1F7997F3",NA,NA,NA,"Malware.Generic-Script.Save.fdfd753e",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado",NA,"Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,NA,NA,"Android.DownLoader.329.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASBOL.A0C1",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,NA,NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Dszc",NA,"malware (ai score=99)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"72",2021-11-03 07:38:41,2021-10-23 15:26:09,2021-11-03 07:38:41,59,2111216,2,0,0,16,"CZ","DEX",NA,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,NA,"Artemis!5A145A055FB1",NA,NA,NA,NA,NA,NA,"Trojan ( 005888fb1 )",NA,NA,NA,NA,"AppRisk:Generisk","PUA.Gen.2","a variant of Android/TrojanDropper.Agent.HVN",NA,NA,NA,"not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,NA,NA,NA,NA,NA,NA,NA,"Android.HiddenAds.2959",NA,NA,"Artemis",NA,NA,"Trojan-Dropper.AndroidOS.Agent",NA,NA,NA,"Trojan/Generic.ASMalwAD.2D",NA,NA,"Program:AndroidOS/Multiverze",NA,NA,NA,NA,"PUP/Android.FLPrev.1021026",NA,NA,NA,NA,"Dos.Adware.Adlo.Suxo",NA,NA,"Android.WIN32.Adlo.a","Android/Agent.HVN!tr",NA,NA,NA,NA,NA,NA
"73",2021-11-03 07:40:14,2015-06-04 08:59:13,2021-11-03 07:40:14,58,621512,3,0,0,26,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!41BE721C4FCB",NA,NA,NA,"Malware.Android-Script.Save.0df52f7f",NA,NA,"Trojan ( 0056b6ac1 )",NA,NA,NA,"AndroidOS/SMSSend.E",NA,"Trojan.Gen.2","a variant of Android/TrojanSMS.Agent.ADF",NA,"Android:SMSreg-XP [PUP]","Malicious (score: 99)","HEUR:Trojan-SMS.AndroidOS.Agent.az",NA,"Trojan.Android.Agent.dncxmi",NA,NA,"Trojan.Agent/Android!1.A3D2 (CLASSIC)",NA,"Malware@#uo28bbmqquni",NA,"Android.SmsSend.1660.origin","Trojan.Agent..2751",NA,"Artemis!Trojan",NA,NA,"Trojan-SMS.AndroidOS.Agent","Android:TrojanSMS-ACR [PUP]",NA,"ANDROID/SmsAgent.EZ.Gen","Trojan/Generic.ASMalwAD.5F2",NA,NA,"Trojan:AndroidOS/SendSMS.B!MTB",NA,NA,NA,NA,"Trojan/Android.SMSAgent.34519",NA,NA,NA,NA,"Trojan.Android.Agent.abh",NA,NA,"Android.agent.az","Android/Agent.ADF!tr",NA,"Andr/VietSMS-E",NA,"Android:SMSreg-XP [PUP]",NA,NA
"74",2021-11-03 00:27:26,2021-11-03 00:27:26,2021-11-03 00:27:26,59,2669106,1,0,0,17,"CA","ZIP",22,NA,NA,NA,NA,"Android.Mobby.GEN20554 (PUP)",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,NA,NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,NA,NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"75",2021-11-03 09:21:06,2015-05-26 01:53:26,2021-11-03 09:21:06,63,14498070,6,0,0,21,"DE","ZIP",15,NA,NA,NA,NA,"Android.SmsregCAD.D (PUP)","Artemis!86D0620E6EA2",NA,NA,NA,NA,NA,NA,"Trojan ( 0055299b1 )","Android.PUA.Trojan",NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.2","a variant of Android/SMSreg.GQ potentially unsafe",NA,NA,"Malicious (score: 99)",NA,NA,"Trojan.Android.Agent.drhaub",NA,NA,NA,NA,NA,NA,"Android.RemoteCode.173.origin",NA,NA,"Artemis",NA,NA,"AdWare.AndroidOS.SMSreg",NA,"RiskTool.AndroidOS.afbm","SPR/ANDR.SMSreg.KU.Gen",NA,NA,NA,"PUA:Win32/Presenoker",NA,NA,NA,"Android.Riskware.SMSReg.NN","PUP/Android.SmsReg.1021525",NA,NA,NA,NA,NA,NA,"malware (ai score=63)","Trojan.TrojanBanker.AndroidOS.Asacub.cg","Adware/SMSreg!Android",NA,"Android Riskware SmsReg (PUA)",NA,NA,NA,NA
"76",2021-11-03 07:40:52,2016-08-15 05:53:10,2021-11-03 07:40:52,59,7612932,2,0,0,17,"CZ","DEX",NA,NA,"Riskware.AndroidOS.RevMob.z!c",NA,NA,NA,"Artemis!B04F5A35D92C",NA,NA,NA,NA,NA,NA,"Trojan ( 005534991 )",NA,NA,NA,"AndroidOS/Revmob.A","AppRisk:Generisk","Trojan.Gen.MBT","a variant of Android/AdDisplay.RevMob.A potentially unwanted",NA,NA,"Malicious (score: 99)",NA,NA,"Trojan.Android.Revmob.djhtmi",NA,NA,NA,NA,"ApplicUnwnt@#zd54z32jvmzi",NA,"Adware.Revmob.1.origin","Adware.RevMob.Android.9065",NA,"Artemis",NA,NA,"PUA.AndroidOS.RevMob",NA,NA,"ADWARE/ANDR.RevMob.A.Gen",NA,NA,NA,"Program:AndroidOS/Multiverze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adware/RevMob!Android",NA,NA,NA,NA,NA,NA
"77",2021-11-03 00:19:25,2021-11-03 00:19:25,2021-11-03 00:19:25,62,2669106,1,0,0,20,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp",NA,"a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,NA,NA,NA,NA,NA
"78",2021-11-03 08:06:25,2021-11-03 08:06:25,2021-11-03 08:06:25,62,699499,1,0,0,17,"IE","ZIP",22,NA,NA,NA,NA,"Android.SpyNote.GEN44022",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0055ecea1 )","Android.Malware.General (score:6)",NA,NA,NA,NA,NA,"a variant of Android/Spy.SpyMax.E",NA,"Android:SpyMax-AR [Spy]","Malicious (score: 99)","HEUR:Trojan-Spy.AndroidOS.SpyNote.ai",NA,NA,NA,NA,NA,NA,NA,NA,"Android.SpyMax.8",NA,NA,NA,NA,NA,"Trojan.AndroidOS.Spymax","Android:SpyMax-AR [Spy]",NA,"ANDROID/SpyMax.SRKK.Gen",NA,NA,NA,"Trojan:AndroidOS/Spynote.H",NA,"HEUR:Trojan-Spy.AndroidOS.SpyNote.at",NA,"Android.Riskware.FakeApp.SG","Trojan/Android.Banker.911901",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Cerberus.M!tr.spy",NA,NA,NA,"Android:SpyMax-AR [Spy]",NA,NA
"79",2021-11-03 07:51:57,2016-10-28 05:09:58,2021-11-03 07:51:57,58,4531604,20,0,0,15,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!870C614FB6E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trojan.Gen.2","Android/Aio.A potentially unwanted",NA,NA,"Malicious (score: 99)",NA,NA,"Riskware.Android.Aio.ehxftm",NA,NA,NA,NA,NA,NA,"Android.DownLoader.486.origin","Trojan.Ztorg.Android.529",NA,"Artemis",NA,NA,NA,NA,NA,"SPR/ANDR.Aio.D.Gen","Trojan/Android.Generic",NA,NA,"PUA:AndroidOS/Aio.A!MTB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dos.Trojan.Ztorg.Dygi",NA,"malware (ai score=95)",NA,"Adware/Aio.C!tr",NA,NA,NA,NA,NA,NA
"80",2021-11-03 08:12:09,2020-02-05 08:27:22,2021-11-03 08:12:09,60,586168,33,0,0,27,"CZ","DEX",NA,NA,"Trojan.AndroidOS.SpyNote.C!c",NA,NA,NA,"Artemis!376E9E596258",NA,NA,NA,"Malware.Android-Script.Save.557766d0",NA,NA,"Spyware ( 0055d17f1 )",NA,NA,NA,"AndroidOS/Trojan.TPMV-8","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/Spy.Agent.BAT",NA,"Android:SpyMax-D [Spy]",NA,"HEUR:Trojan-Spy.AndroidOS.SpyNote.an",NA,"Trojan.Android.Mlw.hjiser",NA,NA,NA,NA,"Malware@#15zfz6szfygx8",NA,"Android.Backdoor.685.origin","Trojan.Agent.Android.204367",NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.SpyNote","Android:SpyMax-D [Spy]",NA,NA,"Trojan[Spy]/Android.SpyNote",NA,NA,"Ransom:Win32/Eris",NA,"HEUR:Trojan-Spy.AndroidOS.SpyNote.an",NA,NA,"Spyware/Android.Agent.888518",NA,NA,NA,NA,NA,"Trojan.Mober.bUH4Nx.43","malware (ai score=99)","Android.spynote.j","Android/SpyNote.AN!tr.spy",NA,"Andr/Spy-AZW",NA,"Android:SpyMax-D [Spy]",NA,NA
"81",2021-11-03 08:06:24,2021-11-03 08:06:24,2021-11-03 08:06:24,63,8728803,1,0,0,16,"SG","ZIP",28,NA,NA,NA,NA,"Android.Boogr.GEN34541","Artemis!B3697A6E8FC4",NA,NA,NA,NA,NA,NA,"Trojan ( 005654f01 )",NA,NA,NA,"AndroidOS/Trojan.WPTG-8",NA,NA,"a variant of Android/TrojanDropper.Agent.EVT",NA,NA,"Malicious (score: 99)",NA,NA,"Trojan.Android.ApkProtector.houozg",NA,NA,NA,NA,NA,NA,"Tool.ApkProtector.3.origin","Dropper.Agent.Android.187062",NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Dropper.FIMO.Gen","Trojan/Generic.ASMalwAD.2D",NA,NA,"Trojan:Script/Wacatac.B!ml",NA,NA,NA,NA,"Spyware/Android.Agent.1001320",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.EVT!tr",NA,NA,NA,NA,NA,NA
"82",2021-11-03 08:46:53,2021-11-03 08:46:53,2021-11-03 08:46:53,62,2249530,1,0,0,16,"CA","ZIP",29,NA,NA,NA,NA,"Android.ScytheSCF.PC","Artemis!CEDE65505EFF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AppRisk:Generisk",NA,"a variant of Android/Spy.Agent.BTN",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Spy.AndroidOS.Agent.zq",NA,NA,NA,NA,NA,NA,NA,NA,"Android.SmsSpy.11001",NA,NA,"Artemis",NA,NA,"Trojan.AndroidOS.SmsSpy","Android:Evo-gen [Trj]",NA,"ANDROID/SpyAgent.FKFL.Gen",NA,NA,NA,NA,NA,"HEUR:Trojan-Spy.AndroidOS.Agent.zq",NA,"Android.Riskware.Agent.gGVGZ","PUP/Android.FLPrev.1052795",NA,NA,NA,NA,"a.privacy.SexInfoSteal",NA,NA,NA,"Android/Agent.BTN!tr.spy",NA,NA,NA,NA,NA,NA
"83",2021-11-03 07:44:14,2017-05-25 14:27:13,2021-11-03 07:44:14,58,730228,2,0,0,15,"CZ","DEX",NA,NA,"Riskware.AndroidOS.Generic.z!c",NA,NA,NA,NA,NA,NA,"Adware.AndroidOS.Waps.a (v)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a variant of Android/AdDisplay.Waps.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Agent.ep",NA,"Trojan.Android.Waps.dgpglh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PUA.AndroidOS.Waps",NA,NA,"ADWARE/ANDR.Waps.I.Gen","Trojan/Generic.ASMalwAD.148",NA,NA,"Trojan:Win32/Bitrep.B",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Agent.ep",NA,NA,"PUP/Android.Dowgin.27432",NA,NA,NA,NA,NA,NA,NA,"Virus.AdWare.AndroidOS.Apofer.b","Adware/Waps!Android",NA,"Android Wapsx (PUA)",NA,NA,NA,NA
"84",2021-11-03 00:25:46,2021-11-03 00:25:46,2021-11-03 00:25:46,61,2669106,1,0,0,21,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"85",2021-11-03 08:30:37,2021-11-03 08:30:37,2021-11-03 08:30:37,61,178355426,1,0,0,15,"RU","ZIP",29,NA,NA,NA,NA,"Android.Agent.GEN36614","Artemis!F273C0AA75F2",NA,NA,NA,NA,NA,NA,"Adware ( 005321b21 )",NA,NA,NA,"AndroidOS/Trojan.TCDR-8",NA,NA,"a variant of Android/TrojanDropper.Agent.FNN",NA,"Android:Dropper-AEJ [Trj]",NA,NA,NA,"Riskware.Android.Locker.hcouny",NA,NA,NA,NA,NA,NA,"Android.Locker.7117",NA,NA,NA,NA,NA,"Trojan.AndroidOS.SpyNote","Android:Evo-gen [Trj]",NA,"ANDROID/Dropper.FGLS.Gen",NA,NA,NA,NA,NA,NA,NA,"Android.Riskware.Drolock.BT",NA,NA,NA,NA,NA,NA,"Trojan.Mober.bTMqVt.69",NA,NA,"Android/Agent.DUI!tr",NA,NA,NA,"Android:Dropper-AEJ [Trj]",NA,NA
"86",2021-11-03 08:40:13,2021-11-03 08:40:13,2021-11-03 08:40:13,59,20316,1,0,0,19,"CZ","DEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malware.Android-Script.Save.b0a31b55",NA,NA,"Trojan ( 0053b6ca1 )",NA,NA,NA,"AndroidOS/Downloader.M.gen!Eldorado",NA,NA,"a variant of Android/TrojanDownloader.Agent.JN",NA,"Android:Metasploit-G [PUP]","Malicious (score: 99)","HEUR:Trojan-Downloader.AndroidOS.Agent.jy",NA,NA,NA,NA,NA,NA,NA,NA,"Android.RemoteCode.6833",NA,NA,NA,NA,NA,"Trojan-Downloader.AndroidOS.Agent","Android:Metasploit-Q [PUP]",NA,"ANDROID/Agent.FJNR.Gen",NA,NA,NA,"HackTool:AndroidOS/Mesploit.A",NA,"HEUR:HackTool.AndroidOS.Metasploit.j",NA,NA,"PUP/Android.Metasploit.54109",NA,NA,NA,NA,"HackTool.Android.Metasploit.awe",NA,NA,"Android.metasploit.e","Android/Agent.JN!tr",NA,"Andr/Bckdr-RXM",NA,"Android:Metasploit-G [PUP]",NA,NA
"87",2021-11-03 07:50:12,2016-06-15 18:39:32,2021-11-03 07:50:12,60,332868,3,0,0,23,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!041A4A561B51",NA,NA,NA,"Malware.Android-Script.Save.1ad76817",NA,NA,"Trojan ( 0055299a1 )",NA,NA,NA,"AndroidOS/SMForw.AA.gen!Eldorado","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/Spy.SmsSpy.IT",NA,"Android:SMForw-UT [Trj]","Malicious (score: 99)","HEUR:Trojan-Spy.AndroidOS.SmForw.ff",NA,"Trojan.Android.Banker.dtatzr",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.Styricka","Android:SMForw-UT [Trj]","TrojanSpy.AndroidOS.avyp","ANDROID/Styricka.D.Gen","Trojan/Generic.ASMalwAD.5ED",NA,NA,"Trojan:AndroidOS/SMforw.F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trojan.Android.Smforw.ff",NA,NA,"Android.smforw.ff","Android/SmsSpy.IT!tr.spy",NA,NA,NA,"Android:SMForw-UT [Trj]",NA,NA
